,alphabet,x,y
11770,green,139.665353,35.641700
11771,green,139.695880,35.626740
11772,green,139.668080,35.633927
11773,green,139.614213,35.641125
11774,green,139.614213,35.641125
11775,green,139.740230,35.671044
11776,green,139.623979,35.617813
11777,green,139.711074,35.660065
11778,green,139.699238,35.699919
11779,green,139.607007,35.629653
11780,green,139.838844,35.672650
11781,green,139.572887,35.720900
11782,green,139.687478,35.786689
11783,green,139.572887,35.720900
11784,green,139.572887,35.720900
11785,green,139.572887,35.720900
11786,green,139.689776,35.659975
11787,green,139.605718,35.691969
11788,green,139.658768,35.735084
11789,green,139.572887,35.720900
11790,green,139.572887,35.720900
11791,green,139.572887,35.720900
11792,green,139.572887,35.720900
11793,green,139.656193,35.728068
11794,green,139.616587,35.673599
11795,green,139.703878,35.729156
11796,green,139.651607,35.728555
11797,green,139.738027,35.656688
11798,green,139.806907,35.697742
11799,green,139.729647,35.587281
11800,green,139.708546,35.759847
11801,green,139.813857,35.720983
11802,green,139.683995,35.762048
11803,green,139.658908,35.665167
11804,green,139.718337,35.561768
11805,green,139.742684,35.714264
11806,green,139.640133,35.602554
11807,green,139.615669,35.647258
11808,green,139.767306,35.725508
11809,green,139.724021,35.680650
11810,green,139.667119,35.632441
11811,green,139.632536,35.628177
11812,green,139.719527,35.594988
11813,green,139.711074,35.660065
11814,green,139.713048,35.649659
11815,green,139.711269,35.631037
11816,green,139.598970,35.705884
11817,green,139.680326,35.703505
11818,green,139.728075,35.733439
11819,green,139.736881,35.637421
11820,green,139.679336,35.699481
11821,green,139.694861,35.614511
11822,green,139.675877,35.614551
11823,green,139.632536,35.628177
11824,green,139.676143,35.641091
11825,green,139.622105,35.701628
11826,green,139.692431,35.713484
11827,green,139.776514,35.730937
11828,green,139.609602,35.712423
11829,green,139.647242,35.735835
11830,green,139.710776,35.699527
11831,green,139.706066,35.675858
11832,green,139.712248,35.689556
11833,green,139.675271,35.648578
11834,green,139.705302,35.671552
11835,green,139.857311,35.730969
11836,green,139.716267,35.688582
11837,green,139.610005,35.698781
11838,clio,139.786367,35.705498
11839,clio,139.726406,35.699274
11840,clio,139.778698,35.744446
11841,clio,139.779571,35.737978
11842,clio,139.772023,35.692583
11843,clio,139.786711,35.711572
11844,clio,139.771031,35.730395
11845,clio,139.666652,35.765116
11846,clio,139.676143,35.641091
11847,clio,139.658958,35.739857
11848,clio,139.778737,35.704838
11849,clio,139.789481,35.685222
11850,clio,139.735197,35.778244
11851,clio,139.713425,35.597329
11852,clio,139.784211,35.689545
11853,clio,139.789906,35.726598
11854,clio,139.807187,35.694486
11855,clio,139.620115,35.685354
11856,clio,139.734844,35.697266
11857,clio,139.743848,35.749864
11858,clio,139.783599,35.691550
11859,clio,139.669127,35.628660
11860,clio,139.837393,35.683105
11861,clio,139.692943,35.724560
11862,clio,139.804232,35.694484
11863,clio,139.634282,35.737410
11864,clio,139.674194,35.729081
11865,clio,139.782102,35.700562
11866,clio,139.789906,35.726598
11867,clio,139.844405,35.729732
11868,clio,139.848195,35.730983
11869,clio,139.730214,35.713920
11870,clio,139.877350,35.694425
11871,clio,139.781365,35.697364
11872,clio,139.773673,35.813186
11873,clio,139.830705,35.678143
11874,clio,139.698346,35.614122
11875,clio,139.797317,35.721100
11876,clio,139.661270,35.760576
11877,clio,139.662860,35.781039
11878,clio,139.653106,35.772709
11879,clio,139.775610,35.665022
11880,clio,139.696993,35.582366
11881,clio,139.684903,35.777263
11882,clio,139.614792,35.651838
11883,clio,139.790857,35.716008
11884,clio,139.706841,35.764848
11885,clio,139.867626,35.679251
11886,clio,139.786483,35.707677
11887,clio,139.792784,35.725435
11888,clio,139.656511,35.614345
11889,clio,139.913579,35.704551
11890,clio,139.885317,35.731670
11891,clio,139.738648,35.576501
11892,clio,139.775725,35.775280
11893,clio,139.871698,35.686477
11894,clio,139.706326,35.791017
11895,clio,139.730565,35.558716
11896,clio,139.826369,35.708431
11897,clio,139.751651,35.732798
11898,clio,139.634282,35.737410
11899,clio,139.760009,35.730951
11900,clio,139.734573,35.590127
11901,clio,139.668913,35.733141
11902,clio,139.794576,35.688374
11903,clio,139.734573,35.590127
11904,clio,139.723063,35.725931
11905,clio,139.690103,35.667245
11906,clio,139.734573,35.590127
11907,clio,139.808486,35.680330
11908,clio,139.695807,35.731419
11909,clio,139.721121,35.717683
11910,clio,139.616587,35.673599
11911,clio,139.812698,35.688767
11912,clio,139.803022,35.724539
11913,clio,139.746390,35.721598
11914,clio,139.789492,35.707360
11915,clio,139.711084,35.605182
11916,clio,139.681938,35.611092
11917,clio,139.738410,35.715514
11918,clio,139.639708,35.735735
11919,clio,139.792110,35.706996
11920,clio,139.808486,35.680330
11921,clio,139.697342,35.631231
11922,clio,139.597728,35.669330
11923,clio,139.621457,35.661883
11924,clio,139.597728,35.669330
11925,clio,139.639847,35.701120
11926,clio,139.692486,35.567344
11927,clio,139.786483,35.707677
11928,clio,139.641037,35.724418
11929,clio,139.798688,35.735666
11930,clio,139.798998,35.694088
11931,clio,139.617875,35.763017
11932,clio,139.724058,35.734200
11933,clio,139.710776,35.699527
11934,clio,139.672861,35.763992
11935,clio,139.644312,35.665409
11936,clio,139.710776,35.699527
11937,clio,139.698729,35.702991
11938,clio,139.593268,35.657005
11939,clio,139.735301,35.764854
11940,clio,139.787538,35.727547
11941,clio,139.868832,35.777122
11942,clio,139.724058,35.734200
11943,clio,139.697204,35.713475
11944,clio,139.662141,35.681907
11945,clio,139.797267,35.703738
11946,clio,139.811664,35.662879
11947,clio,139.811664,35.662879
11948,clio,139.811664,35.662879
11949,clio,139.811664,35.662879
11950,clio,139.811664,35.662879
11951,clio,139.811664,35.662879
11952,clio,139.654971,35.604353
11953,clio,139.737360,35.584746
11954,clio,139.713780,35.640391
11955,clio,139.713780,35.640391
11956,clio,139.902070,35.704904
11957,clio,139.735405,35.762242
11958,clio,139.846833,35.733363
11959,clio,139.617808,35.637611
11960,clio,139.725522,35.700392
11961,clio,139.710368,35.566056
11962,clio,139.876993,35.700277
11963,clio,139.804936,35.673999
11964,clio,139.829680,35.673631
11965,clio,139.734120,35.768532
11966,clio,139.691976,35.749053
11967,clio,139.627419,35.748116
11968,clio,139.639022,35.732129
11969,clio,139.642950,35.727981
11970,clio,139.794037,35.769298
11971,clio,139.754090,35.752174
11972,clio,139.798090,35.757149
11973,clio,139.738669,35.595829
11974,clio,139.580916,35.716150
11975,clio,139.578945,35.725350
11976,clio,139.846681,35.771442
11977,clio,139.762548,35.727776
11978,clio,139.580916,35.716150
11979,clio,139.584932,35.739785
11980,clio,139.695182,35.620172
11981,clio,139.584932,35.739785
11982,clio,139.653106,35.772709
11983,clio,139.801509,35.765632
11984,clio,139.729250,35.573399
11985,clio,139.829153,35.702829
11986,clio,139.713425,35.597329
11987,clio,139.790265,35.721008
11988,clio,139.683201,35.749886
11989,clio,139.598970,35.705884
11990,clio,139.677849,35.574012
11991,clio,139.682353,35.597953
11992,clio,139.675963,35.695283
11993,clio,139.655116,35.735275
11994,clio,139.883492,35.752320
11995,clio,139.673850,35.580197
11996,clio,139.836518,35.741857
11997,clio,139.859419,35.758190
11998,clio,139.692341,35.760250
11999,clio,139.740444,35.559116
12000,création,139.634213,35.742745
12001,création,139.786181,35.700865
12002,création,139.705288,35.596698
12003,création,139.691473,35.663788
12004,création,139.793388,35.675971
12005,création,139.756296,35.705017
12006,création,139.708546,35.759847
12007,création,139.717331,35.628101
12008,création,139.734410,35.728470
12009,création,139.800404,35.709683
12010,création,139.765922,35.705198
12011,création,139.726729,35.703200
12012,création,139.736423,35.664291
12013,création,139.715690,35.696362
12014,création,139.661584,35.725353
12015,création,139.725289,35.636067
12016,création,139.664700,35.700034
12017,création,139.679794,35.686835
12018,création,139.669765,35.649631
12019,création,139.643724,35.696379
12020,crianca,139.798688,35.735666
12021,crianca,139.666211,35.688059
12022,crianca,139.692431,35.713484
12023,crianca,139.662903,35.712035
12024,crianca,139.787821,35.696503
12025,crianca,139.733853,35.753759
12026,crianca,139.797427,35.687516
12027,crianca,139.708546,35.759847
12028,crianca,139.687168,35.622750
12029,crianca,139.762937,35.704428
12030,crianca,139.731147,35.760928
12031,crianca,139.693877,35.699484
12032,crianca,139.680839,35.615008
12033,crianca,139.724481,35.779865
12034,crianca,139.781855,35.665153
12035,crianca,139.806411,35.703918
12036,crianca,139.703162,35.770657
12037,crianca,139.692223,35.719492
12038,crianca,139.736945,35.709746
12039,crianca,139.664603,35.637698
12040,crianca,139.822688,35.695595
12041,crianca,139.780146,35.696189
12042,crianca,139.685377,35.780290
12043,crianca,139.805114,35.688963
12044,crianca,139.786005,35.679924
12045,crianca,139.680839,35.615008
12046,crianca,139.611224,35.673450
12047,crianca,139.611224,35.673450
12048,crianca,139.611224,35.673450
12049,crianca,139.801646,35.694117
12050,crianca,139.801502,35.700263
12051,crianca,139.789906,35.726598
12052,crianca,139.782102,35.700562
12053,crianca,139.705352,35.599788
12054,crianca,139.787455,35.717988
12055,crianca,139.620976,35.757756
12056,crianca,139.726718,35.606804
12057,crianca,139.726718,35.606804
12058,crianca,139.685434,35.617849
12059,crianca,139.718986,35.750750
12060,crianca,139.767523,35.693464
12061,crianca,139.789906,35.726598
12062,crianca,139.773532,35.671332
12063,crianca,139.799259,35.690808
12064,crianca,139.718986,35.750750
12065,crianca,139.711301,35.614824
12066,crianca,139.801502,35.700263
12067,crianca,139.797915,35.675651
12068,crianca,139.738094,35.601691
12069,crianca,139.801646,35.694117
12070,crianca,139.734822,35.734158
12071,crianca,139.707875,35.693168
12072,crianca,139.782102,35.700562
12073,crianca,139.739198,35.753074
12074,crianca,139.805114,35.688963
12075,crianca,139.694075,35.633256
12076,crianca,139.722866,35.629593
12077,crianca,139.618179,35.651194
12078,crianca,139.713849,35.611023
12079,crianca,139.653758,35.738954
12080,crianca,139.756877,35.640807
12081,crianca,139.707875,35.693168
12082,crianca,139.754546,35.713131
12083,crianca,139.712248,35.689556
12084,crianca,139.755448,35.648744
12085,crianca,139.649492,35.627572
12086,crianca,139.754769,35.650981
12087,crianca,139.737522,35.706956
12088,crianca,139.721828,35.606095
12089,crianca,139.668080,35.633927
12090,crianca,139.700563,35.569868
12091,crianca,139.618179,35.651194
12092,crianca,139.822419,35.699420
12093,crianca,139.736031,35.596150
12094,crianca,139.727063,35.729118
12095,crianca,139.712494,35.563007
12096,crianca,139.712494,35.563007
12097,crianca,139.786069,35.702441
12098,crianca,139.692724,35.558958
12099,crianca,139.698974,35.606827
12100,crianca,139.705706,35.702675
12101,crianca,139.780186,35.710778
12102,crianca,139.783245,35.705915
12103,crianca,139.640280,35.663000
12104,crianca,139.801502,35.700263
12105,crianca,139.688469,35.610185
12106,crianca,139.700563,35.569868
12107,crianca,139.706832,35.615709
12108,crianca,139.628336,35.738470
12109,crianca,139.706456,35.753991
12110,crianca,139.693877,35.699484
12111,crianca,139.722747,35.731821
12112,crianca,139.822325,35.704637
12113,crianca,139.621437,35.746837
12114,crianca,139.684309,35.563514
12115,crianca,139.801596,35.689285
12116,crianca,139.720294,35.661899
12117,grace,139.776243,35.726670
12118,grace,139.804232,35.694484
12119,grace,139.681318,35.758986
12120,grace,139.760009,35.730951
12121,grace,139.721899,35.743136
12122,grace,139.695859,35.724021
12123,grace,139.711269,35.631037
12124,grace,139.740187,35.766025
12125,grace,139.632621,35.725472
12126,grace,139.806997,35.724272
12127,grace,139.725504,35.645681
12128,grace,139.709847,35.755382
12129,grace,139.777678,35.681076
12130,grace,139.708840,35.620915
12131,grace,139.681649,35.647786
12132,grace,139.869448,35.706632
12133,grace,139.869448,35.706632
12134,grace,139.780900,35.726600
12135,grace,139.816621,35.718943
12136,grace,139.690103,35.667245
12137,grace,139.688469,35.610185
12138,grace,139.740638,35.609799
12139,grace,139.721687,35.587246
12140,grace,139.705598,35.647744
12141,grace,139.735173,35.640556
12142,grace,139.737808,35.646225
12143,grace,139.737034,35.606461
12144,grace,139.740444,35.559116
12145,grace,139.703704,35.666080
12146,grace,139.735173,35.640556
12147,grace,139.718085,35.747128
12148,grace,139.595949,35.621216
12149,grace,139.661301,35.676313
12150,grace,139.808267,35.775434
12151,grace,139.809992,35.694575
12152,grace,139.610830,35.642245
12153,grace,139.784077,35.713307
12154,grace,139.675271,35.648578
12155,grace,139.620252,35.645693
12156,grace,139.688775,35.738631
12157,grace,139.869494,35.671374
12158,grace,139.807544,35.670671
12159,grace,139.813981,35.796305
12160,grace,139.763162,35.737567
12161,grace,139.669017,35.751486
12162,grace,139.639847,35.701120
12163,grace,139.669502,35.738519
12164,grace,139.776514,35.730937
12165,grace,139.693020,35.562929
12166,grace,139.669985,35.778844
12167,grace,139.662232,35.734354
12168,grace,139.736881,35.637421
12169,grace,139.680158,35.649621
12170,grace,139.611045,35.618143
12171,grace,139.626728,35.678702
12172,grace,139.721116,35.690070
12173,grace,139.733413,35.645080
12174,grace,139.688107,35.713504
12175,grace,139.712494,35.563007
12176,grace,139.612819,35.706997
12177,grace,139.595851,35.701044
12178,grace,139.735398,35.653226
12179,grace,139.736945,35.709746
12180,grace,139.721005,35.626368
12181,grace,139.790265,35.721008
12182,grace,139.704865,35.602850
12183,grace,139.734573,35.590127
12184,grace,139.796221,35.693896
12185,grace,139.748328,35.717379
12186,grace,139.602721,35.684012
12187,grace,139.708283,35.715371
12188,grace,139.735173,35.640556
12189,grace,139.811252,35.724803
12190,grace,139.800404,35.709683
12191,grace,139.840606,35.692334
12192,grace,139.811695,35.685939
12193,grace,139.811695,35.685939
12194,grace,139.775812,35.724885
12195,grace,139.676389,35.720912
12196,grace,139.681588,35.665506
12197,grace,139.694075,35.633256
12198,grace,139.665353,35.641700
12199,grace,139.720294,35.661899
12200,grace,139.649387,35.606564
12201,cradle,139.875244,35.753565
12202,cradle,139.781086,35.792936
12203,cradle,139.842478,35.707582
12204,cradle,139.880935,35.690068
12205,cradle,139.782661,35.688951
12206,cradle,139.841548,35.709825
12207,cradle,139.701579,35.786239
12208,cradle,139.776933,35.693526
12209,cradle,139.711617,35.685704
12210,cradle,139.782066,35.713483
12211,cradle,139.844405,35.729732
12212,cradle,139.703237,35.627957
12213,cradle,139.812470,35.678286
12214,cradle,139.674650,35.630668
12215,cradle,139.800793,35.721163
12216,cradle,139.885369,35.744189
12217,cradle,139.827353,35.739525
12218,cradle,139.840078,35.742017
12219,cradle,139.784324,35.717590
12220,cradle,139.867804,35.711330
12221,cradle,139.889829,35.727369
